,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
5412,20/03/2020,20,3,2020,12,0,Kazakhstan,KZ,KAZ,18276499.0
5413,19/03/2020,19,3,2020,4,0,Kazakhstan,KZ,KAZ,18276499.0
5414,18/03/2020,18,3,2020,22,0,Kazakhstan,KZ,KAZ,18276499.0
5415,17/03/2020,17,3,2020,2,0,Kazakhstan,KZ,KAZ,18276499.0
5416,16/03/2020,16,3,2020,3,0,Kazakhstan,KZ,KAZ,18276499.0
5417,15/03/2020,15,3,2020,6,0,Kazakhstan,KZ,KAZ,18276499.0
5418,13/04/2020,13,4,2020,6,1,Kenya,KE,KEN,51393010.0
5419,12/04/2020,12,4,2020,2,0,Kenya,KE,KEN,51393010.0
5420,11/04/2020,11,4,2020,5,0,Kenya,KE,KEN,51393010.0
5421,10/04/2020,10,4,2020,5,1,Kenya,KE,KEN,51393010.0
5422,09/04/2020,9,4,2020,7,0,Kenya,KE,KEN,51393010.0
5423,08/04/2020,8,4,2020,14,2,Kenya,KE,KEN,51393010.0
5424,07/04/2020,7,4,2020,16,0,Kenya,KE,KEN,51393010.0
5425,06/04/2020,6,4,2020,16,0,Kenya,KE,KEN,51393010.0
5426,05/04/2020,5,4,2020,4,0,Kenya,KE,KEN,51393010.0
5427,04/04/2020,4,4,2020,12,1,Kenya,KE,KEN,51393010.0
5428,03/04/2020,3,4,2020,29,2,Kenya,KE,KEN,51393010.0
5429,02/04/2020,2,4,2020,22,0,Kenya,KE,KEN,51393010.0
5430,01/04/2020,1,4,2020,9,0,Kenya,KE,KEN,51393010.0
5431,31/03/2020,31,3,2020,8,0,Kenya,KE,KEN,51393010.0
5432,30/03/2020,30,3,2020,4,0,Kenya,KE,KEN,51393010.0
5433,29/03/2020,29,3,2020,7,0,Kenya,KE,KEN,51393010.0
5434,28/03/2020,28,3,2020,0,0,Kenya,KE,KEN,51393010.0
5435,27/03/2020,27,3,2020,6,1,Kenya,KE,KEN,51393010.0
5436,26/03/2020,26,3,2020,0,0,Kenya,KE,KEN,51393010.0
5437,25/03/2020,25,3,2020,9,0,Kenya,KE,KEN,51393010.0
5438,24/03/2020,24,3,2020,1,0,Kenya,KE,KEN,51393010.0
5439,23/03/2020,23,3,2020,8,0,Kenya,KE,KEN,51393010.0
5440,22/03/2020,22,3,2020,0,0,Kenya,KE,KEN,51393010.0
5441,21/03/2020,21,3,2020,0,0,Kenya,KE,KEN,51393010.0
5442,20/03/2020,20,3,2020,0,0,Kenya,KE,KEN,51393010.0
5443,19/03/2020,19,3,2020,3,0,Kenya,KE,KEN,51393010.0
5444,18/03/2020,18,3,2020,1,0,Kenya,KE,KEN,51393010.0
5445,17/03/2020,17,3,2020,0,0,Kenya,KE,KEN,51393010.0
5446,16/03/2020,16,3,2020,2,0,Kenya,KE,KEN,51393010.0
5447,15/03/2020,15,3,2020,0,0,Kenya,KE,KEN,51393010.0
5448,14/03/2020,14,3,2020,1,0,Kenya,KE,KEN,51393010.0
5449,13/04/2020,13,4,2020,79,0,Kosovo,XK,XKX,1845300.0
5450,12/04/2020,12,4,2020,33,0,Kosovo,XK,XKX,1845300.0
5451,11/04/2020,11,4,2020,23,0,Kosovo,XK,XKX,1845300.0
5452,10/04/2020,10,4,2020,43,2,Kosovo,XK,XKX,1845300.0
5453,09/04/2020,9,4,2020,0,0,Kosovo,XK,XKX,1845300.0
5454,08/04/2020,8,4,2020,39,2,Kosovo,XK,XKX,1845300.0
5455,07/04/2020,7,4,2020,5,2,Kosovo,XK,XKX,1845300.0
5456,06/04/2020,6,4,2020,8,0,Kosovo,XK,XKX,1845300.0
5457,05/04/2020,5,4,2020,6,0,Kosovo,XK,XKX,1845300.0
5458,04/04/2020,4,4,2020,1,0,Kosovo,XK,XKX,1845300.0
5459,03/04/2020,3,4,2020,13,0,Kosovo,XK,XKX,1845300.0
5460,02/04/2020,2,4,2020,0,0,Kosovo,XK,XKX,1845300.0
5461,01/04/2020,1,4,2020,6,0,Kosovo,XK,XKX,1845300.0
5462,31/03/2020,31,3,2020,15,0,Kosovo,XK,XKX,1845300.0
5463,30/03/2020,30,3,2020,3,0,Kosovo,XK,XKX,1845300.0
5464,29/03/2020,29,3,2020,2,0,Kosovo,XK,XKX,1845300.0
5465,28/03/2020,28,3,2020,7,0,Kosovo,XK,XKX,1845300.0
5466,27/03/2020,27,3,2020,8,0,Kosovo,XK,XKX,1845300.0
5467,26/03/2020,26,3,2020,8,0,Kosovo,XK,XKX,1845300.0
5468,25/03/2020,25,3,2020,2,0,Kosovo,XK,XKX,1845300.0
5469,24/03/2020,24,3,2020,30,0,Kosovo,XK,XKX,1845300.0
5470,23/03/2020,23,3,2020,7,1,Kosovo,XK,XKX,1845300.0
5471,22/03/2020,22,3,2020,0,0,Kosovo,XK,XKX,1845300.0
5472,21/03/2020,21,3,2020,3,0,Kosovo,XK,XKX,1845300.0
5473,20/03/2020,20,3,2020,2,0,Kosovo,XK,XKX,1845300.0
5474,19/03/2020,19,3,2020,0,0,Kosovo,XK,XKX,1845300.0
5475,18/03/2020,18,3,2020,17,0,Kosovo,XK,XKX,1845300.0
5476,17/03/2020,17,3,2020,0,0,Kosovo,XK,XKX,1845300.0
5477,16/03/2020,16,3,2020,2,0,Kosovo,XK,XKX,1845300.0
5478,13/04/2020,13,4,2020,80,0,Kuwait,KW,KWT,4137309.0
5479,12/04/2020,12,4,2020,161,0,Kuwait,KW,KWT,4137309.0
5480,11/04/2020,11,4,2020,83,0,Kuwait,KW,KWT,4137309.0
5481,10/04/2020,10,4,2020,55,0,Kuwait,KW,KWT,4137309.0
5482,09/04/2020,9,4,2020,112,0,Kuwait,KW,KWT,4137309.0
5483,08/04/2020,8,4,2020,78,0,Kuwait,KW,KWT,4137309.0
5484,07/04/2020,7,4,2020,109,0,Kuwait,KW,KWT,4137309.0
5485,06/04/2020,6,4,2020,77,0,Kuwait,KW,KWT,4137309.0
5486,05/04/2020,5,4,2020,137,1,Kuwait,KW,KWT,4137309.0
5487,04/04/2020,4,4,2020,0,0,Kuwait,KW,KWT,4137309.0
5488,03/04/2020,3,4,2020,25,0,Kuwait,KW,KWT,4137309.0
5489,02/04/2020,2,4,2020,28,0,Kuwait,KW,KWT,4137309.0
5490,01/04/2020,1,4,2020,23,0,Kuwait,KW,KWT,4137309.0
5491,31/03/2020,31,3,2020,11,0,Kuwait,KW,KWT,4137309.0
5492,30/03/2020,30,3,2020,20,0,Kuwait,KW,KWT,4137309.0
5493,29/03/2020,29,3,2020,10,0,Kuwait,KW,KWT,4137309.0
5494,28/03/2020,28,3,2020,17,0,Kuwait,KW,KWT,4137309.0
5495,27/03/2020,27,3,2020,13,0,Kuwait,KW,KWT,4137309.0
5496,26/03/2020,26,3,2020,4,0,Kuwait,KW,KWT,4137309.0
5497,25/03/2020,25,3,2020,2,0,Kuwait,KW,KWT,4137309.0
5498,24/03/2020,24,3,2020,1,0,Kuwait,KW,KWT,4137309.0
5499,23/03/2020,23,3,2020,12,0,Kuwait,KW,KWT,4137309.0
5500,22/03/2020,22,3,2020,17,0,Kuwait,KW,KWT,4137309.0
5501,21/03/2020,21,3,2020,11,0,Kuwait,KW,KWT,4137309.0
5502,20/03/2020,20,3,2020,6,0,Kuwait,KW,KWT,4137309.0
5503,19/03/2020,19,3,2020,12,0,Kuwait,KW,KWT,4137309.0
5504,18/03/2020,18,3,2020,7,0,Kuwait,KW,KWT,4137309.0
5505,17/03/2020,17,3,2020,11,0,Kuwait,KW,KWT,4137309.0
5506,16/03/2020,16,3,2020,8,0,Kuwait,KW,KWT,4137309.0
5507,15/03/2020,15,3,2020,4,0,Kuwait,KW,KWT,4137309.0
5508,14/03/2020,14,3,2020,20,0,Kuwait,KW,KWT,4137309.0
5509,13/03/2020,13,3,2020,8,0,Kuwait,KW,KWT,4137309.0
5510,12/03/2020,12,3,2020,3,0,Kuwait,KW,KWT,4137309.0
5511,11/03/2020,11,3,2020,4,0,Kuwait,KW,KWT,4137309.0
5512,10/03/2020,10,3,2020,1,0,Kuwait,KW,KWT,4137309.0
5513,09/03/2020,9,3,2020,3,0,Kuwait,KW,KWT,4137309.0
5514,08/03/2020,8,3,2020,3,0,Kuwait,KW,KWT,4137309.0
5515,06/03/2020,6,3,2020,2,0,Kuwait,KW,KWT,4137309.0
5516,03/03/2020,3,3,2020,10,0,Kuwait,KW,KWT,4137309.0
5517,02/03/2020,2,3,2020,1,0,Kuwait,KW,KWT,4137309.0
5518,01/03/2020,1,3,2020,0,0,Kuwait,KW,KWT,4137309.0
5519,29/02/2020,29,2,2020,2,0,Kuwait,KW,KWT,4137309.0
5520,28/02/2020,28,2,2020,17,0,Kuwait,KW,KWT,4137309.0
5521,27/02/2020,27,2,2020,15,0,Kuwait,KW,KWT,4137309.0
5522,26/02/2020,26,2,2020,6,0,Kuwait,KW,KWT,4137309.0
5523,25/02/2020,25,2,2020,2,0,Kuwait,KW,KWT,4137309.0
5524,24/02/2020,24,2,2020,3,0,Kuwait,KW,KWT,4137309.0
5525,23/02/2020,23,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5526,22/02/2020,22,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5527,21/02/2020,21,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5528,20/02/2020,20,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5529,19/02/2020,19,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5530,18/02/2020,18,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5531,17/02/2020,17,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5532,16/02/2020,16,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5533,15/02/2020,15,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5534,14/02/2020,14,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5535,13/02/2020,13,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5536,12/02/2020,12,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5537,11/02/2020,11,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5538,10/02/2020,10,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5539,09/02/2020,9,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5540,08/02/2020,8,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5541,07/02/2020,7,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5542,06/02/2020,6,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5543,05/02/2020,5,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5544,04/02/2020,4,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5545,03/02/2020,3,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5546,02/02/2020,2,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5547,01/02/2020,1,2,2020,0,0,Kuwait,KW,KWT,4137309.0
5548,31/01/2020,31,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5549,30/01/2020,30,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5550,29/01/2020,29,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5551,28/01/2020,28,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5552,27/01/2020,27,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5553,26/01/2020,26,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5554,25/01/2020,25,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5555,24/01/2020,24,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5556,23/01/2020,23,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5557,22/01/2020,22,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5558,21/01/2020,21,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5559,20/01/2020,20,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5560,19/01/2020,19,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5561,18/01/2020,18,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5562,17/01/2020,17,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5563,16/01/2020,16,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5564,15/01/2020,15,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5565,14/01/2020,14,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5566,13/01/2020,13,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5567,12/01/2020,12,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5568,11/01/2020,11,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5569,10/01/2020,10,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5570,09/01/2020,9,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5571,08/01/2020,8,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5572,07/01/2020,7,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5573,06/01/2020,6,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5574,05/01/2020,5,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5575,04/01/2020,4,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5576,03/01/2020,3,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5577,02/01/2020,2,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5578,01/01/2020,1,1,2020,0,0,Kuwait,KW,KWT,4137309.0
5579,31/12/2019,31,12,2019,0,0,Kuwait,KW,KWT,4137309.0
5580,13/04/2020,13,4,2020,42,0,Kyrgyzstan,KG,KGZ,6315800.0
5581,12/04/2020,12,4,2020,38,0,Kyrgyzstan,KG,KGZ,6315800.0
5582,11/04/2020,11,4,2020,41,0,Kyrgyzstan,KG,KGZ,6315800.0
5583,10/04/2020,10,4,2020,18,1,Kyrgyzstan,KG,KGZ,6315800.0
5584,09/04/2020,9,4,2020,10,0,Kyrgyzstan,KG,KGZ,6315800.0
5585,08/04/2020,8,4,2020,42,0,Kyrgyzstan,KG,KGZ,6315800.0
5586,07/04/2020,7,4,2020,12,0,Kyrgyzstan,KG,KGZ,6315800.0
5587,06/04/2020,6,4,2020,72,3,Kyrgyzstan,KG,KGZ,6315800.0
5588,05/04/2020,5,4,2020,0,0,Kyrgyzstan,KG,KGZ,6315800.0
5589,04/04/2020,4,4,2020,19,0,Kyrgyzstan,KG,KGZ,6315800.0
5590,03/04/2020,3,4,2020,13,0,Kyrgyzstan,KG,KGZ,6315800.0
5591,02/04/2020,2,4,2020,5,1,Kyrgyzstan,KG,KGZ,6315800.0
5592,01/04/2020,1,4,2020,23,0,Kyrgyzstan,KG,KGZ,6315800.0
5593,31/03/2020,31,3,2020,0,0,Kyrgyzstan,KG,KGZ,6315800.0
5594,30/03/2020,30,3,2020,0,0,Kyrgyzstan,KG,KGZ,6315800.0
5595,29/03/2020,29,3,2020,26,0,Kyrgyzstan,KG,KGZ,6315800.0
5596,28/03/2020,28,3,2020,14,0,Kyrgyzstan,KG,KGZ,6315800.0
5597,27/03/2020,27,3,2020,0,0,Kyrgyzstan,KG,KGZ,6315800.0
5598,26/03/2020,26,3,2020,2,0,Kyrgyzstan,KG,KGZ,6315800.0
5599,25/03/2020,25,3,2020,26,0,Kyrgyzstan,KG,KGZ,6315800.0
5600,24/03/2020,24,3,2020,2,0,Kyrgyzstan,KG,KGZ,6315800.0
5601,23/03/2020,23,3,2020,0,0,Kyrgyzstan,KG,KGZ,6315800.0
5602,22/03/2020,22,3,2020,8,0,Kyrgyzstan,KG,KGZ,6315800.0
5603,21/03/2020,21,3,2020,0,0,Kyrgyzstan,KG,KGZ,6315800.0
5604,20/03/2020,20,3,2020,3,0,Kyrgyzstan,KG,KGZ,6315800.0
5605,19/03/2020,19,3,2020,3,0,Kyrgyzstan,KG,KGZ,6315800.0
5606,13/04/2020,13,4,2020,1,0,Laos,LA,LAO,7061507.0
5607,12/04/2020,12,4,2020,2,0,Laos,LA,LAO,7061507.0
5608,11/04/2020,11,4,2020,0,0,Laos,LA,LAO,7061507.0
5609,10/04/2020,10,4,2020,1,0,Laos,LA,LAO,7061507.0
5610,09/04/2020,9,4,2020,3,0,Laos,LA,LAO,7061507.0
5611,08/04/2020,8,4,2020,0,0,Laos,LA,LAO,7061507.0
5612,07/04/2020,7,4,2020,1,0,Laos,LA,LAO,7061507.0
5613,06/04/2020,6,4,2020,1,0,Laos,LA,LAO,7061507.0
5614,05/04/2020,5,4,2020,0,0,Laos,LA,LAO,7061507.0
5615,04/04/2020,4,4,2020,0,0,Laos,LA,LAO,7061507.0
5616,03/04/2020,3,4,2020,0,0,Laos,LA,LAO,7061507.0
5617,02/04/2020,2,4,2020,1,0,Laos,LA,LAO,7061507.0
5618,01/04/2020,1,4,2020,0,0,Laos,LA,LAO,7061507.0
5619,31/03/2020,31,3,2020,3,0,Laos,LA,LAO,7061507.0
5620,30/03/2020,30,3,2020,0,0,Laos,LA,LAO,7061507.0
5621,29/03/2020,29,3,2020,0,0,Laos,LA,LAO,7061507.0
5622,28/03/2020,28,3,2020,0,0,Laos,LA,LAO,7061507.0
5623,27/03/2020,27,3,2020,4,0,Laos,LA,LAO,7061507.0
5624,26/03/2020,26,3,2020,0,0,Laos,LA,LAO,7061507.0
5625,25/03/2020,25,3,2020,2,0,Laos,LA,LAO,7061507.0
5626,13/04/2020,13,4,2020,21,2,Latvia,LV,LVA,1926542.0
5627,12/04/2020,12,4,2020,18,1,Latvia,LV,LVA,1926542.0
5628,11/04/2020,11,4,2020,23,0,Latvia,LV,LVA,1926542.0
5629,10/04/2020,10,4,2020,12,0,Latvia,LV,LVA,1926542.0
5630,09/04/2020,9,4,2020,29,0,Latvia,LV,LVA,1926542.0
5631,08/04/2020,8,4,2020,6,1,Latvia,LV,LVA,1926542.0
5632,07/04/2020,7,4,2020,9,0,Latvia,LV,LVA,1926542.0
5633,06/04/2020,6,4,2020,24,0,Latvia,LV,LVA,1926542.0
5634,05/04/2020,5,4,2020,16,0,Latvia,LV,LVA,1926542.0
5635,04/04/2020,4,4,2020,35,1,Latvia,LV,LVA,1926542.0
5636,03/04/2020,3,4,2020,12,0,Latvia,LV,LVA,1926542.0
5637,02/04/2020,2,4,2020,48,0,Latvia,LV,LVA,1926542.0
5638,01/04/2020,1,4,2020,22,0,Latvia,LV,LVA,1926542.0
5639,31/03/2020,31,3,2020,0,0,Latvia,LV,LVA,1926542.0
5640,30/03/2020,30,3,2020,71,0,Latvia,LV,LVA,1926542.0
5641,29/03/2020,29,3,2020,25,0,Latvia,LV,LVA,1926542.0
5642,28/03/2020,28,3,2020,36,0,Latvia,LV,LVA,1926542.0
5643,27/03/2020,27,3,2020,23,0,Latvia,LV,LVA,1926542.0
5644,26/03/2020,26,3,2020,24,0,Latvia,LV,LVA,1926542.0
5645,25/03/2020,25,3,2020,17,0,Latvia,LV,LVA,1926542.0
5646,24/03/2020,24,3,2020,41,0,Latvia,LV,LVA,1926542.0
5647,23/03/2020,23,3,2020,15,0,Latvia,LV,LVA,1926542.0
5648,22/03/2020,22,3,2020,13,0,Latvia,LV,LVA,1926542.0
5649,21/03/2020,21,3,2020,25,0,Latvia,LV,LVA,1926542.0
5650,20/03/2020,20,3,2020,15,0,Latvia,LV,LVA,1926542.0
5651,19/03/2020,19,3,2020,10,0,Latvia,LV,LVA,1926542.0
5652,18/03/2020,18,3,2020,25,0,Latvia,LV,LVA,1926542.0
5653,17/03/2020,17,3,2020,5,0,Latvia,LV,LVA,1926542.0
5654,16/03/2020,16,3,2020,5,0,Latvia,LV,LVA,1926542.0
5655,15/03/2020,15,3,2020,7,0,Latvia,LV,LVA,1926542.0
5656,14/03/2020,14,3,2020,3,0,Latvia,LV,LVA,1926542.0
5657,13/03/2020,13,3,2020,6,0,Latvia,LV,LVA,1926542.0
5658,12/03/2020,12,3,2020,2,0,Latvia,LV,LVA,1926542.0
5659,11/03/2020,11,3,2020,2,0,Latvia,LV,LVA,1926542.0
5660,10/03/2020,10,3,2020,3,0,Latvia,LV,LVA,1926542.0
5661,09/03/2020,9,3,2020,1,0,Latvia,LV,LVA,1926542.0
5662,08/03/2020,8,3,2020,1,0,Latvia,LV,LVA,1926542.0
5663,03/03/2020,3,3,2020,1,0,Latvia,LV,LVA,1926542.0
5664,13/04/2020,13,4,2020,11,0,Lebanon,LB,LBN,6848925.0
5665,12/04/2020,12,4,2020,10,0,Lebanon,LB,LBN,6848925.0
5666,11/04/2020,11,4,2020,27,1,Lebanon,LB,LBN,6848925.0
5667,10/04/2020,10,4,2020,7,0,Lebanon,LB,LBN,6848925.0
5668,09/04/2020,9,4,2020,27,0,Lebanon,LB,LBN,6848925.0
5669,08/04/2020,8,4,2020,7,0,Lebanon,LB,LBN,6848925.0
5670,07/04/2020,7,4,2020,14,1,Lebanon,LB,LBN,6848925.0
5671,06/04/2020,6,4,2020,7,1,Lebanon,LB,LBN,6848925.0
5672,05/04/2020,5,4,2020,26,1,Lebanon,LB,LBN,6848925.0
5673,04/04/2020,4,4,2020,0,0,Lebanon,LB,LBN,6848925.0
5674,03/04/2020,3,4,2020,15,4,Lebanon,LB,LBN,6848925.0
5675,02/04/2020,2,4,2020,16,0,Lebanon,LB,LBN,6848925.0
5676,01/04/2020,1,4,2020,17,1,Lebanon,LB,LBN,6848925.0
5677,31/03/2020,31,3,2020,8,1,Lebanon,LB,LBN,6848925.0
5678,30/03/2020,30,3,2020,26,2,Lebanon,LB,LBN,6848925.0
5679,29/03/2020,29,3,2020,21,1,Lebanon,LB,LBN,6848925.0
5680,28/03/2020,28,3,2020,23,1,Lebanon,LB,LBN,6848925.0
5681,27/03/2020,27,3,2020,35,2,Lebanon,LB,LBN,6848925.0
5682,26/03/2020,26,3,2020,29,0,Lebanon,LB,LBN,6848925.0
5683,25/03/2020,25,3,2020,37,0,Lebanon,LB,LBN,6848925.0
5684,24/03/2020,24,3,2020,19,0,Lebanon,LB,LBN,6848925.0
5685,23/03/2020,23,3,2020,18,0,Lebanon,LB,LBN,6848925.0
5686,22/03/2020,22,3,2020,67,0,Lebanon,LB,LBN,6848925.0
5687,21/03/2020,21,3,2020,14,0,Lebanon,LB,LBN,6848925.0
5688,20/03/2020,20,3,2020,16,0,Lebanon,LB,LBN,6848925.0
5689,19/03/2020,19,3,2020,13,1,Lebanon,LB,LBN,6848925.0
5690,18/03/2020,18,3,2020,0,0,Lebanon,LB,LBN,6848925.0
5691,17/03/2020,17,3,2020,21,0,Lebanon,LB,LBN,6848925.0
5692,16/03/2020,16,3,2020,6,0,Lebanon,LB,LBN,6848925.0
5693,15/03/2020,15,3,2020,27,1,Lebanon,LB,LBN,6848925.0
5694,13/03/2020,13,3,2020,5,0,Lebanon,LB,LBN,6848925.0
5695,12/03/2020,12,3,2020,20,1,Lebanon,LB,LBN,6848925.0
5696,11/03/2020,11,3,2020,0,1,Lebanon,LB,LBN,6848925.0
5697,10/03/2020,10,3,2020,9,0,Lebanon,LB,LBN,6848925.0
5698,09/03/2020,9,3,2020,10,0,Lebanon,LB,LBN,6848925.0
5699,07/03/2020,7,3,2020,6,0,Lebanon,LB,LBN,6848925.0
5700,06/03/2020,6,3,2020,3,0,Lebanon,LB,LBN,6848925.0
5701,03/03/2020,3,3,2020,3,0,Lebanon,LB,LBN,6848925.0
5702,02/03/2020,2,3,2020,6,0,Lebanon,LB,LBN,6848925.0
5703,01/03/2020,1,3,2020,1,0,Lebanon,LB,LBN,6848925.0
5704,29/02/2020,29,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5705,28/02/2020,28,2,2020,1,0,Lebanon,LB,LBN,6848925.0
5706,27/02/2020,27,2,2020,1,0,Lebanon,LB,LBN,6848925.0
5707,26/02/2020,26,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5708,25/02/2020,25,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5709,24/02/2020,24,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5710,23/02/2020,23,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5711,22/02/2020,22,2,2020,1,0,Lebanon,LB,LBN,6848925.0
5712,21/02/2020,21,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5713,20/02/2020,20,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5714,19/02/2020,19,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5715,18/02/2020,18,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5716,17/02/2020,17,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5717,16/02/2020,16,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5718,15/02/2020,15,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5719,14/02/2020,14,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5720,13/02/2020,13,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5721,12/02/2020,12,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5722,11/02/2020,11,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5723,10/02/2020,10,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5724,09/02/2020,9,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5725,08/02/2020,8,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5726,07/02/2020,7,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5727,06/02/2020,6,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5728,05/02/2020,5,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5729,04/02/2020,4,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5730,03/02/2020,3,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5731,02/02/2020,2,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5732,01/02/2020,1,2,2020,0,0,Lebanon,LB,LBN,6848925.0
5733,31/01/2020,31,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5734,30/01/2020,30,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5735,29/01/2020,29,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5736,28/01/2020,28,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5737,27/01/2020,27,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5738,26/01/2020,26,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5739,25/01/2020,25,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5740,24/01/2020,24,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5741,23/01/2020,23,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5742,22/01/2020,22,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5743,21/01/2020,21,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5744,20/01/2020,20,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5745,19/01/2020,19,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5746,18/01/2020,18,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5747,17/01/2020,17,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5748,16/01/2020,16,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5749,15/01/2020,15,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5750,14/01/2020,14,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5751,13/01/2020,13,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5752,12/01/2020,12,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5753,11/01/2020,11,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5754,10/01/2020,10,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5755,09/01/2020,9,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5756,08/01/2020,8,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5757,07/01/2020,7,1,2020,0,0,Lebanon,LB,LBN,6848925.0
5758,06/01/2020,6,1,2020,0,0,Lebanon,LB,LBN,6848925.0
